GAME_ID,GAME_DT,PARK_ID
MIN201106170,20110617,MIN04
MIN201106180,20110618,MIN04
MIN201106190,20110619,MIN04
MIN201106270,20110627,MIN04
MIN201106280,20110628,MIN04
MIN201106290,20110629,MIN04
MIN201107010,20110701,MIN04
MIN201107020,20110702,MIN04
MIN201107030,20110703,MIN04
MIN201107040,20110704,MIN04
MIN201107050,20110705,MIN04
MIN201107060,20110706,MIN04
MIN201107140,20110714,MIN04
MIN201107150,20110715,MIN04
MIN201107160,20110716,MIN04
MIN201107170,20110717,MIN04
MIN201107181,20110718,MIN04
MIN201107182,20110718,MIN04
MIN201107190,20110719,MIN04
MIN201107200,20110720,MIN04
MIN201107210,20110721,MIN04
MIN201107220,20110722,MIN04
MIN201107230,20110723,MIN04
MIN201107240,20110724,MIN04
MIN201108050,20110805,MIN04
MIN201108060,20110806,MIN04
MIN201108070,20110807,MIN04
MIN201108080,20110808,MIN04
MIN201108090,20110809,MIN04
MIN201108100,20110810,MIN04
MIN201108180,20110818,MIN04
MIN201108190,20110819,MIN04
MIN201108200,20110820,MIN04
MIN201108210,20110821,MIN04
MIN201108220,20110822,MIN04
MIN201108230,20110823,MIN04
MIN201108240,20110824,MIN04
MIN201108250,20110825,MIN04
MIN201108260,20110826,MIN04
MIN201108270,20110827,MIN04
MIN201108280,20110828,MIN04
MIN201109051,20110905,MIN04
MIN201109052,20110905,MIN04
MIN201109060,20110906,MIN04
MIN201109070,20110907,MIN04
MIN201109160,20110916,MIN04
MIN201109170,20110917,MIN04
MIN201109180,20110918,MIN04
MIN201109200,20110920,MIN04
MIN201109210,20110921,MIN04
MIN201109220,20110922,MIN04
MIN201109260,20110926,MIN04
MIN201109270,20110927,MIN04
MIN201109280,20110928,MIN04
MIN201204090,120409,MIN04
MIN201204110,120411,MIN04
MIN201204120,120412,MIN04
MIN201204130,120413,MIN04
MIN201204140,120414,MIN04
MIN201204150,120415,MIN04
MIN201204230,120423,MIN04
MIN201204240,120424,MIN04
MIN201204250,120425,MIN04
MIN201204270,120427,MIN04
MIN201204290,120429,MIN04
MIN201205070,120507,MIN04
MIN201205080,120508,MIN04
MIN201205090,120509,MIN04
MIN201205100,120510,MIN04
MIN201205110,120511,MIN04
MIN201205120,120512,MIN04
MIN201205130,120513,MIN04
MIN201205140,120514,MIN04
MIN201205150,120515,MIN04
MIN201205250,120525,MIN04
MIN201205260,120526,MIN04
MIN201205270,120527,MIN04
MIN201205280,120528,MIN04
MIN201205290,120529,MIN04
MIN201205300,120530,MIN04
MIN201206080,120608,MIN04
MIN201206090,120609,MIN04
MIN201206100,120610,MIN04
MIN201206120,120612,MIN04
MIN201206130,120613,MIN04
MIN201206140,120614,MIN04
MIN201206150,120615,MIN04
MIN201206160,120616,MIN04
MIN201206170,120617,MIN04
MIN201206250,120625,MIN04
MIN201206260,120626,MIN04
MIN201206270,120627,MIN04
MIN201206290,120629,MIN04
MIN201206301,120630,MIN04
MIN201206302,120630,MIN04
MIN201207010,120701,MIN04
MIN201207130,120713,MIN04
MIN201207140,120714,MIN04
MIN201207150,120715,MIN04
MIN201207160,120716,MIN04
MIN201207170,120717,MIN04
MIN201207180,120718,MIN04
MIN201207190,120719,MIN04
MIN201207270,120727,MIN04
MIN201207280,120728,MIN04
MIN201207290,120729,MIN04
MIN201207300,120730,MIN04
MIN201207310,120731,MIN04
MIN201208010,120801,MIN04
MIN201208100,120810,MIN04
MIN201208110,120811,MIN04
MIN201208120,120812,MIN04
MIN201208130,120813,MIN04
MIN201208140,120814,MIN04
MIN201208150,120815,MIN04
MIN201208270,120827,MIN04
MIN201208280,120828,MIN04
MIN201208290,120829,MIN04
MIN201208300,120830,MIN04
MIN201209070,120907,MIN04
MIN201209080,120908,MIN04
MIN201209090,120909,MIN04
MIN201209100,120910,MIN04
MIN201209110,120911,MIN04
MIN201209120,120912,MIN04
MIN201209130,120913,MIN04
MIN201209140,120914,MIN04
MIN201209150,120915,MIN04
MIN201209160,120916,MIN04
MIN201209240,120924,MIN04
MIN201209250,120925,MIN04
MIN201209260,120926,MIN04
MIN201209280,120928,MIN04
MIN201209290,120929,MIN04
MIN201209300,120930,MIN04
MIN201304010,20130401,MIN04
MIN201304030,20130403,MIN04
MIN201304040,20130404,MIN04
MIN201304120,20130412,MIN04
MIN201304130,20130413,MIN04
MIN201304150,20130415,MIN04
MIN201304160,20130416,MIN04
MIN201304231,20130423,MIN04
MIN201304232,20130423,MIN04
MIN201304250,20130425,MIN04
MIN201304260,20130426,MIN04
MIN201304270,20130427,MIN04
MIN201304280,20130428,MIN04
MIN201305100,20130510,MIN04
MIN201305110,20130511,MIN04
MIN201305120,20130512,MIN04
MIN201305130,20130513,MIN04
MIN201305140,20130514,MIN04
MIN201305150,20130515,MIN04
MIN201305170,20130517,MIN04
MIN201305180,20130518,MIN04
MIN201305190,20130519,MIN04
MIN201305290,20130529,MIN04
MIN201305300,20130530,MIN04
MIN201305310,20130531,MIN04
MIN201306010,20130601,MIN04
MIN201306020,20130602,MIN04
MIN201306110,20130611,MIN04
MIN201306120,20130612,MIN04
MIN201306130,20130613,MIN04
MIN201306140,20130614,MIN04
MIN201306150,20130615,MIN04
MIN201306160,20130616,MIN04
MIN201306180,20130618,MIN04
MIN201306190,20130619,MIN04
MIN201306200,20130620,MIN04
MIN201306270,20130627,MIN04
MIN201306280,20130628,MIN04
MIN201306290,20130629,MIN04
MIN201306300,20130630,MIN04
MIN201307010,20130701,MIN04
MIN201307020,20130702,MIN04
MIN201307030,20130703,MIN04
MIN201307040,20130704,MIN04
MIN201307190,20130719,MIN04
MIN201307200,20130720,MIN04
MIN201307210,20130721,MIN04
MIN201307300,20130730,MIN04
MIN201307310,20130731,MIN04
MIN201308010,20130801,MIN04
MIN201308020,20130802,MIN04
MIN201308030,20130803,MIN04
MIN201308040,20130804,MIN04
MIN201308120,20130812,MIN04
MIN201308130,20130813,MIN04
MIN201308140,20130814,MIN04
MIN201308150,20130815,MIN04
MIN201308160,20130816,MIN04
MIN201308170,20130817,MIN04
MIN201308180,20130818,MIN04
MIN201308190,20130819,MIN04
MIN201308270,20130827,MIN04
MIN201308280,20130828,MIN04
MIN201308290,20130829,MIN04
MIN201309060,20130906,MIN04
MIN201309070,20130907,MIN04
MIN201309080,20130908,MIN04
MIN201309090,20130909,MIN04
MIN201309100,20130910,MIN04
MIN201309110,20130911,MIN04
MIN201309120,20130912,MIN04
MIN201309130,20130913,MIN04
MIN201309140,20130914,MIN04
MIN201309150,20130915,MIN04
MIN201309230,20130923,MIN04
MIN201309240,20130924,MIN04
MIN201309250,20130925,MIN04
MIN201309260,20130926,MIN04
MIN201309270,20130927,MIN04
MIN201309280,20130928,MIN04
MIN201309290,20130929,MIN04
NYA201004130,100413,NYC21
NYA201004140,100414,NYC21
NYA201004150,100415,NYC21
NYA201004160,100416,NYC21
NYA201004170,100417,NYC21
NYA201004180,100418,NYC21
NYA201004300,100430,NYC21
NYA201005010,100501,NYC21
NYA201005020,100502,NYC21
NYA201005030,100503,NYC21
NYA201005040,100504,NYC21
NYA201005050,100505,NYC21
NYA201005140,100514,NYC21
NYA201005150,100515,NYC21
NYA201005160,100516,NYC21
NYA201005170,100517,NYC21
NYA201005180,100518,NYC21
NYA201005190,100519,NYC21
NYA201005200,100520,NYC21
NYA201005280,100528,NYC21
NYA201005290,100529,NYC21
NYA201005300,100530,NYC21
NYA201005310,100531,NYC21
NYA201006010,100601,NYC21
NYA201006020,100602,NYC21
NYA201006030,100603,NYC21
NYA201006110,100611,NYC21
NYA201006120,100612,NYC21
NYA201006130,100613,NYC21
NYA201006150,100615,NYC21
NYA201006160,100616,NYC21
NYA201006170,100617,NYC21
NYA201006180,100618,NYC21
NYA201006190,100619,NYC21
NYA201006200,100620,NYC21
NYA201006290,100629,NYC21
NYA201006300,100630,NYC21
NYA201007010,100701,NYC21
NYA201007020,100702,NYC21
NYA201007030,100703,NYC21
NYA201007040,100704,NYC21
NYA201007160,100716,NYC21
NYA201007170,100717,NYC21
NYA201007180,100718,NYC21
NYA201007200,100720,NYC21
NYA201007210,100721,NYC21
NYA201007220,100722,NYC21
NYA201007230,100723,NYC21
NYA201007240,100724,NYC21
NYA201007250,100725,NYC21
NYA201008020,100802,NYC21
NYA201008030,100803,NYC21
NYA201008040,100804,NYC21
NYA201008060,100806,NYC21
NYA201008070,100807,NYC21
NYA201008080,100808,NYC21
NYA201008090,100809,NYC21
NYA201008160,100816,NYC21
NYA201008170,100817,NYC21
NYA201008180,100818,NYC21
NYA201008190,100819,NYC21
NYA201008200,100820,NYC21
NYA201008210,100821,NYC21
NYA201008220,100822,NYC21
NYA201008300,100830,NYC21
NYA201008310,100831,NYC21
NYA201009010,100901,NYC21
NYA201009020,100902,NYC21
NYA201009030,100903,NYC21
NYA201009040,100904,NYC21
NYA201009050,100905,NYC21
NYA201009060,100906,NYC21
NYA201009070,100907,NYC21
NYA201009080,100908,NYC21
NYA201009200,100920,NYC21
NYA201009210,100921,NYC21
NYA201009220,100922,NYC21
NYA201009230,100923,NYC21
NYA201009240,100924,NYC21
NYA201009250,100925,NYC21
NYA201009260,100926,NYC21
NYA201010090,101009,NYC21
NYA201010180,101018,NYC21
NYA201010190,101019,NYC21
NYA201010200,101020,NYC21
NYA201103310,20110331,NYC21
NYA201104020,20110402,NYC21
NYA201104030,20110403,NYC21
NYA201104040,20110404,NYC21
NYA201104050,20110405,NYC21
NYA201104070,20110407,NYC21
NYA201104130,20110413,NYC21
NYA201104140,20110414,NYC21
NYA201104150,20110415,NYC21
NYA201104160,20110416,NYC21
NYA201104170,20110417,NYC21
NYA201104250,20110425,NYC21
NYA201104260,20110426,NYC21
NYA201104270,20110427,NYC21
NYA201104280,20110428,NYC21
NYA201104290,20110429,NYC21
NYA201104300,20110430,NYC21
NYA201105010,20110501,NYC21
NYA201105100,20110510,NYC21
NYA201105110,20110511,NYC21
NYA201105120,20110512,NYC21
NYA201105130,20110513,NYC21
NYA201105140,20110514,NYC21
NYA201105150,20110515,NYC21
NYA201105200,20110520,NYC21
NYA201105210,20110521,NYC21
NYA201105220,20110522,NYC21
NYA201105230,20110523,NYC21
NYA201105240,20110524,NYC21
NYA201105250,20110525,NYC21
NYA201106070,20110607,NYC21
NYA201106080,20110608,NYC21
NYA201106090,20110609,NYC21
NYA201106100,20110610,NYC21
NYA201106110,20110611,NYC21
NYA201106120,20110612,NYC21
NYA201106130,20110613,NYC21
NYA201106140,20110614,NYC21
NYA201106150,20110615,NYC21
NYA201106160,20110616,NYC21
NYA201106240,20110624,NYC21
NYA201106250,20110625,NYC21
NYA201106260,20110626,NYC21
NYA201106280,20110628,NYC21
NYA201106290,20110629,NYC21
NYA201106300,20110630,NYC21
NYA201107070,20110707,NYC21
NYA201107090,20110709,NYC21
NYA201107100,20110710,NYC21
NYA201107220,20110722,NYC21
NYA201107230,20110723,NYC21
NYA201107240,20110724,NYC21
NYA201107250,20110725,NYC21
NYA201107260,20110726,NYC21
NYA201107270,20110727,NYC21
NYA201107290,20110729,NYC21
NYA201107301,20110730,NYC21
NYA201107302,20110730,NYC21
NYA201107310,20110731,NYC21
NYA201108090,20110809,NYC21
NYA201108100,20110810,NYC21
NYA201108110,20110811,NYC21
NYA201108120,20110812,NYC21
NYA201108130,20110813,NYC21
NYA201108230,20110823,NYC21
NYA201108240,20110824,NYC21
NYA201108250,20110825,NYC21
NYA201109020,20110902,NYC21
NYA201109030,20110903,NYC21
NYA201109040,20110904,NYC21
NYA201109050,20110905,NYC21
NYA201109060,20110906,NYC21
NYA201109070,20110907,NYC21
NYA201109190,20110919,NYC21
NYA201109200,20110920,NYC21
NYA201109211,20110921,NYC21
NYA201109212,20110921,NYC21
NYA201109220,20110922,NYC21
NYA201109240,20110924,NYC21
NYA201109251,20110925,NYC21
NYA201109252,20110925,NYC21
NYA201109300,20110930,NYC21
NYA201110020,20111002,NYC21
NYA201110060,20111006,NYC21
NYA201204130,120413,NYC21
NYA201204140,120414,NYC21
NYA201204150,120415,NYC21
NYA201204160,120416,NYC21
NYA201204170,120417,NYC21
NYA201204180,120418,NYC21
NYA201204190,120419,NYC21
NYA201204270,120427,NYC21
NYA201204280,120428,NYC21
NYA201204290,120429,NYC21
NYA201204300,120430,NYC21
NYA201205010,120501,NYC21
NYA201205020,120502,NYC21
NYA201205080,120508,NYC21
NYA201205090,120509,NYC21
NYA201205100,120510,NYC21
NYA201205110,120511,NYC21
NYA201205120,120512,NYC21
NYA201205130,120513,NYC21
NYA201205180,120518,NYC21
NYA201205190,120519,NYC21
NYA201205200,120520,NYC21
NYA201205210,120521,NYC21
NYA201205220,120522,NYC21
NYA201205230,120523,NYC21
NYA201206050,120605,NYC21
NYA201206060,120606,NYC21
NYA201206070,120607,NYC21
NYA201206080,120608,NYC21
NYA201206090,120609,NYC21
NYA201206100,120610,NYC21
NYA201206180,120618,NYC21
NYA201206190,120619,NYC21
NYA201206200,120620,NYC21
NYA201206250,120625,NYC21
NYA201206260,120626,NYC21
NYA201206270,120627,NYC21
NYA201206280,120628,NYC21
NYA201206290,120629,NYC21
NYA201206300,120630,NYC21
NYA201207010,120701,NYC21
NYA201207130,120713,NYC21
NYA201207140,120714,NYC21
NYA201207150,120715,NYC21
NYA201207160,120716,NYC21
NYA201207170,120717,NYC21
NYA201207180,120718,NYC21
NYA201207270,120727,NYC21
NYA201207280,120728,NYC21
NYA201207290,120729,NYC21
NYA201207300,120730,NYC21
NYA201207310,120731,NYC21
NYA201208010,120801,NYC21
NYA201208030,120803,NYC21
NYA201208040,120804,NYC21
NYA201208050,120805,NYC21
NYA201208130,120813,NYC21
NYA201208140,120814,NYC21
NYA201208150,120815,NYC21
NYA201208160,120816,NYC21
NYA201208170,120817,NYC21
NYA201208180,120818,NYC21
NYA201208190,120819,NYC21
NYA201208270,120827,NYC21
NYA201208280,120828,NYC21
NYA201208290,120829,NYC21
NYA201208310,120831,NYC21
NYA201209010,120901,NYC21
NYA201209020,120902,NYC21
NYA201209140,120914,NYC21
NYA201209150,120915,NYC21
NYA201209160,120916,NYC21
NYA201209191,120919,NYC21
NYA201209192,120919,NYC21
NYA201209200,120920,NYC21
NYA201209210,120921,NYC21
NYA201209220,120922,NYC21
NYA201209230,120923,NYC21
NYA201210010,121001,NYC21
NYA201210020,121002,NYC21
NYA201210030,121003,NYC21
NYA201210100,121010,NYC21
NYA201210110,121011,NYC21
NYA201210120,121012,NYC21
NYA201210130,121013,NYC21
NYA201210140,121014,NYC21
NYA201304010,20130401,NYC21
NYA201304030,20130403,NYC21
NYA201304040,20130404,NYC21
NYA201304120,20130412,NYC21
NYA201304130,20130413,NYC21
NYA201304140,20130414,NYC21
NYA201304160,20130416,NYC21
NYA201304170,20130417,NYC21
NYA201304180,20130418,NYC21
NYA201304250,20130425,NYC21
NYA201304260,20130426,NYC21
NYA201304270,20130427,NYC21
NYA201304280,20130428,NYC21
NYA201304290,20130429,NYC21
NYA201304300,20130430,NYC21
NYA201305010,20130501,NYC21
NYA201305030,20130503,NYC21
NYA201305040,20130504,NYC21
NYA201305050,20130505,NYC21
NYA201305140,20130514,NYC21
NYA201305150,20130515,NYC21
NYA201305160,20130516,NYC21
NYA201305170,20130517,NYC21
NYA201305180,20130518,NYC21
NYA201305290,20130529,NYC21
NYA201305300,20130530,NYC21
NYA201305310,20130531,NYC21
NYA201306010,20130601,NYC21
NYA201306020,20130602,NYC21
NYA201306030,20130603,NYC21
NYA201306040,20130604,NYC21
NYA201306050,20130605,NYC21
NYA201306191,20130619,NYC21
NYA201306192,20130619,NYC21
NYA201306200,20130620,NYC21
NYA201306210,20130621,NYC21
NYA201306220,20130622,NYC21
NYA201306230,20130623,NYC21
NYA201306250,20130625,NYC21
NYA201306260,20130626,NYC21
NYA201306270,20130627,NYC21
NYA201307050,20130705,NYC21
NYA201307060,20130706,NYC21
NYA201307070,20130707,NYC21
NYA201307080,20130708,NYC21
NYA201307090,20130709,NYC21
NYA201307100,20130710,NYC21
NYA201307110,20130711,NYC21
NYA201307120,20130712,NYC21
NYA201307130,20130713,NYC21
NYA201307140,20130714,NYC21
NYA201307260,20130726,NYC21
NYA201307270,20130727,NYC21
NYA201307280,20130728,NYC21
NYA201308090,20130809,NYC21
NYA201308100,20130810,NYC21
NYA201308110,20130811,NYC21
NYA201308120,20130812,NYC21
NYA201308130,20130813,NYC21
NYA201308140,20130814,NYC21
NYA201308150,20130815,NYC21
NYA201308201,20130820,NYC21
NYA201308202,20130820,NYC21
NYA201308210,20130821,NYC21
NYA201308220,20130822,NYC21
NYA201308300,20130830,NYC21
NYA201308310,20130831,NYC21
NYA201309010,20130901,NYC21
NYA201309020,20130902,NYC21
NYA201309030,20130903,NYC21
NYA201309040,20130904,NYC21
NYA201309050,20130905,NYC21
NYA201309060,20130906,NYC21
NYA201309070,20130907,NYC21
NYA201309080,20130908,NYC21
NYA201309200,20130920,NYC21
NYA201309210,20130921,NYC21
NYA201309220,20130922,NYC21
NYA201309240,20130924,NYC21
NYA201309250,20130925,NYC21
NYA201309260,20130926,NYC21
NYN201004050,100405,NYC20
NYN201004070,100407,NYC20
NYN201004080,100408,NYC20
NYN201004090,100409,NYC20
NYN201004100,100410,NYC20
NYN201004110,100411,NYC20
NYN201004190,100419,NYC20
NYN201004200,100420,NYC20
NYN201004210,100421,NYC20
NYN201004220,100422,NYC20
NYN201004230,100423,NYC20
NYN201004240,100424,NYC20
NYN201004250,100425,NYC20
NYN201004271,100427,NYC20
NYN201004272,100427,NYC20
NYN201004280,100428,NYC20
NYN201005070,100507,NYC20
NYN201005080,100508,NYC20
NYN201005090,100509,NYC20
NYN201005100,100510,NYC20
NYN201005110,100511,NYC20
NYN201005120,100512,NYC20
NYN201005210,100521,NYC20
NYN201005220,100522,NYC20
NYN201005230,100523,NYC20
NYN201005250,100525,NYC20
NYN201005260,100526,NYC20
NYN201005270,100527,NYC20
NYN201006040,100604,NYC20
NYN201006050,100605,NYC20
NYN201006060,100606,NYC20
NYN201006080,100608,NYC20
NYN201006101,100610,NYC20
NYN201006102,100610,NYC20
NYN201006220,100622,NYC20
NYN201006230,100623,NYC20
NYN201006240,100624,NYC20
NYN201006250,100625,NYC20
NYN201006260,100626,NYC20
NYN201006270,100627,NYC20
NYN201007050,100705,NYC20
NYN201007060,100706,NYC20
NYN201007070,100707,NYC20
NYN201007090,100709,NYC20
NYN201007100,100710,NYC20
NYN201007110,100711,NYC20
NYN201007270,100727,NYC20
NYN201007280,100728,NYC20
NYN201007290,100729,NYC20
NYN201007300,100730,NYC20
NYN201007310,100731,NYC20
NYN201008010,100801,NYC20
NYN201008100,100810,NYC20
NYN201008110,100811,NYC20
NYN201008120,100812,NYC20
NYN201008130,100813,NYC20
NYN201008140,100814,NYC20
NYN201008150,100815,NYC20
NYN201008240,100824,NYC20
NYN201008250,100825,NYC20
NYN201008260,100826,NYC20
NYN201008270,100827,NYC20
NYN201008280,100828,NYC20
NYN201008290,100829,NYC20
NYN201009100,100910,NYC20
NYN201009110,100911,NYC20
NYN201009120,100912,NYC20
NYN201009130,100913,NYC20
NYN201009140,100914,NYC20
NYN201009150,100915,NYC20
NYN201009160,100916,NYC20
NYN201009170,100917,NYC20
NYN201009180,100918,NYC20
NYN201009190,100919,NYC20
NYN201009280,100928,NYC20
NYN201009291,100929,NYC20
NYN201009292,100929,NYC20
NYN201009300,100930,NYC20
NYN201010010,101001,NYC20
NYN201010020,101002,NYC20
NYN201010030,101003,NYC20
NYN201104080,20110408,NYC20
NYN201104090,20110409,NYC20
NYN201104100,20110410,NYC20
NYN201104110,20110411,NYC20
NYN201104130,20110413,NYC20
NYN201104141,20110414,NYC20
NYN201104142,20110414,NYC20
NYN201104190,20110419,NYC20
NYN201104200,20110420,NYC20
NYN201104210,20110421,NYC20
NYN201104220,20110422,NYC20
NYN201104230,20110423,NYC20
NYN201104240,20110424,NYC20
NYN201105030,20110503,NYC20
NYN201105040,20110504,NYC20
NYN201105050,20110505,NYC20
NYN201105060,20110506,NYC20
NYN201105070,20110507,NYC20
NYN201105080,20110508,NYC20
NYN201105160,20110516,NYC20
NYN201105180,20110518,NYC20
NYN201105190,20110519,NYC20
NYN201105270,20110527,NYC20
NYN201105280,20110528,NYC20
NYN201105290,20110529,NYC20
NYN201105300,20110530,NYC20
NYN201105310,20110531,NYC20
NYN201106010,20110601,NYC20
NYN201106020,20110602,NYC20
NYN201106030,20110603,NYC20
NYN201106040,20110604,NYC20
NYN201106050,20110605,NYC20
NYN201106170,20110617,NYC20
NYN201106180,20110618,NYC20
NYN201106190,20110619,NYC20
NYN201106210,20110621,NYC20
NYN201106220,20110622,NYC20
NYN201106230,20110623,NYC20
NYN201107010,20110701,NYC20
NYN201107020,20110702,NYC20
NYN201107030,20110703,NYC20
NYN201107150,20110715,NYC20
NYN201107160,20110716,NYC20
NYN201107170,20110717,NYC20
NYN201107180,20110718,NYC20
NYN201107190,20110719,NYC20
NYN201107200,20110720,NYC20
NYN201107210,20110721,NYC20
NYN201108010,20110801,NYC20
NYN201108020,20110802,NYC20
NYN201108050,20110805,NYC20
NYN201108060,20110806,NYC20
NYN201108070,20110807,NYC20
NYN201108080,20110808,NYC20
NYN201108090,20110809,NYC20
NYN201108100,20110810,NYC20
NYN201108110,20110811,NYC20
NYN201108190,20110819,NYC20
NYN201108200,20110820,NYC20
NYN201108210,20110821,NYC20
NYN201108260,20110826,NYC20
NYN201108291,20110829,NYC20
NYN201108292,20110829,NYC20
NYN201108300,20110830,NYC20
NYN201108310,20110831,NYC20
NYN201109010,20110901,NYC20
NYN201109081,20110908,NYC20
NYN201109082,20110908,NYC20
NYN201109090,20110909,NYC20
NYN201109100,20110910,NYC20
NYN201109110,20110911,NYC20
NYN201109120,20110912,NYC20
NYN201109130,20110913,NYC20
NYN201109140,20110914,NYC20
NYN201109150,20110915,NYC20
NYN201109241,20110924,NYC20
NYN201109242,20110924,NYC20
NYN201109250,20110925,NYC20
NYN201109260,20110926,NYC20
NYN201109270,20110927,NYC20
NYN201109280,20110928,NYC20
NYN201204050,120405,NYC20
NYN201204070,120407,NYC20
NYN201204080,120408,NYC20
NYN201204090,120409,NYC20
NYN201204100,120410,NYC20
NYN201204110,120411,NYC20
NYN201204200,120420,NYC20
NYN201204210,120421,NYC20
NYN201204231,120423,NYC20
NYN201204232,120423,NYC20
NYN201204240,120424,NYC20
NYN201204250,120425,NYC20
NYN201204260,120426,NYC20
NYN201205040,120504,NYC20
NYN201205050,120505,NYC20
NYN201205060,120506,NYC20
NYN201205140,120514,NYC20
NYN201205150,120515,NYC20
NYN201205160,120516,NYC20
NYN201205170,120517,NYC20
NYN201205240,120524,NYC20
NYN201205250,120525,NYC20
NYN201205260,120526,NYC20
NYN201205270,120527,NYC20
NYN201205280,120528,NYC20
NYN201205290,120529,NYC20
NYN201205300,120530,NYC20
NYN201206010,120601,NYC20
NYN201206020,120602,NYC20
NYN201206030,120603,NYC20
NYN201206040,120604,NYC20
NYN201206150,120615,NYC20
NYN201206160,120616,NYC20
NYN201206170,120617,NYC20
NYN201206180,120618,NYC20
NYN201206190,120619,NYC20
NYN201206200,120620,NYC20
NYN201206220,120622,NYC20
NYN201206230,120623,NYC20
NYN201206240,120624,NYC20
NYN201207030,120703,NYC20
NYN201207040,120704,NYC20
NYN201207050,120705,NYC20
NYN201207060,120706,NYC20
NYN201207070,120707,NYC20
NYN201207080,120708,NYC20
NYN201207200,120720,NYC20
NYN201207210,120721,NYC20
NYN201207220,120722,NYC20
NYN201207230,120723,NYC20
NYN201207240,120724,NYC20
NYN201207250,120725,NYC20
NYN201208070,120807,NYC20
NYN201208080,120808,NYC20
NYN201208090,120809,NYC20
NYN201208100,120810,NYC20
NYN201208110,120811,NYC20
NYN201208120,120812,NYC20
NYN201208200,120820,NYC20
NYN201208210,120821,NYC20
NYN201208220,120822,NYC20
NYN201208230,120823,NYC20
NYN201208240,120824,NYC20
NYN201208250,120825,NYC20
NYN201208260,120826,NYC20
NYN201209070,120907,NYC20
NYN201209080,120908,NYC20
NYN201209090,120909,NYC20
NYN201209100,120910,NYC20
NYN201209110,120911,NYC20
NYN201209120,120912,NYC20
NYN201209170,120917,NYC20
NYN201209190,120919,NYC20
NYN201209200,120920,NYC20
NYN201209210,120921,NYC20
NYN201209220,120922,NYC20
NYN201209230,120923,NYC20
NYN201209240,120924,NYC20
NYN201209250,120925,NYC20
NYN201209260,120926,NYC20
NYN201209270,120927,NYC20
NYN201304010,20130401,NYC20
NYN201304030,20130403,NYC20
NYN201304040,20130404,NYC20
NYN201304050,20130405,NYC20
NYN201304060,20130406,NYC20
NYN201304070,20130407,NYC20
NYN201304190,20130419,NYC20
NYN201304200,20130420,NYC20
NYN201304210,20130421,NYC20
NYN201304230,20130423,NYC20
NYN201304240,20130424,NYC20
NYN201304250,20130425,NYC20
NYN201304260,20130426,NYC20
NYN201304270,20130427,NYC20
NYN201304280,20130428,NYC20
NYN201305070,20130507,NYC20
NYN201305080,20130508,NYC20
NYN201305090,20130509,NYC20
NYN201305100,20130510,NYC20
NYN201305110,20130511,NYC20
NYN201305120,20130512,NYC20
NYN201305200,20130520,NYC20
NYN201305210,20130521,NYC20
NYN201305220,20130522,NYC20
NYN201305240,20130524,NYC20
NYN201305250,20130525,NYC20
NYN201305260,20130526,NYC20
NYN201305270,20130527,NYC20
NYN201305280,20130528,NYC20
NYN201306080,20130608,NYC20
NYN201306090,20130609,NYC20
NYN201306110,20130611,NYC20
NYN201306120,20130612,NYC20
NYN201306130,20130613,NYC20
NYN201306140,20130614,NYC20
NYN201306150,20130615,NYC20
NYN201306160,20130616,NYC20
NYN201306280,20130628,NYC20
NYN201306290,20130629,NYC20
NYN201306300,20130630,NYC20
NYN201307010,20130701,NYC20
NYN201307020,20130702,NYC20
NYN201307030,20130703,NYC20
NYN201307040,20130704,NYC20
NYN201307190,20130719,NYC20
NYN201307200,20130720,NYC20
NYN201307210,20130721,NYC20
NYN201307220,20130722,NYC20
NYN201307230,20130723,NYC20
NYN201307240,20130724,NYC20
NYN201307250,20130725,NYC20
NYN201308020,20130802,NYC20
NYN201308030,20130803,NYC20
NYN201308040,20130804,NYC20
NYN201308060,20130806,NYC20
NYN201308070,20130807,NYC20
NYN201308080,20130808,NYC20
NYN201308200,20130820,NYC20
NYN201308210,20130821,NYC20
NYN201308230,20130823,NYC20
NYN201308240,20130824,NYC20
NYN201308250,20130825,NYC20
NYN201308260,20130826,NYC20
NYN201308270,20130827,NYC20
NYN201308280,20130828,NYC20
NYN201308290,20130829,NYC20
NYN201309090,20130909,NYC20
NYN201309100,20130910,NYC20
NYN201309110,20130911,NYC20
NYN201309120,20130912,NYC20
NYN201309130,20130913,NYC20
NYN201309141,20130914,NYC20
NYN201309142,20130914,NYC20
NYN201309150,20130915,NYC20
NYN201309170,20130917,NYC20
NYN201309180,20130918,NYC20
NYN201309190,20130919,NYC20
NYN201309260,20130926,NYC20
NYN201309270,20130927,NYC20
NYN201309280,20130928,NYC20
NYN201309290,20130929,NYC20
OAK201004050,100405,OAK01
OAK201004060,100406,OAK01
OAK201004070,100407,OAK01
OAK201004080,100408,OAK01
OAK201004150,100415,OAK01
OAK201004160,100416,OAK01
OAK201004170,100417,OAK01
OAK201004180,100418,OAK01
OAK201004200,100420,OAK01
OAK201004210,100421,OAK01
OAK201004220,100422,OAK01
OAK201004230,100423,OAK01
OAK201004240,100424,OAK01
OAK201004250,100425,OAK01
OAK201005030,100503,OAK01
OAK201005040,100504,OAK01
OAK201005050,100505,OAK01
OAK201005070,100507,OAK01
OAK201005080,100508,OAK01
OAK201005090,100509,OAK01
OAK201005170,100517,OAK01
OAK201005180,100518,OAK01
OAK201005190,100519,OAK01
OAK201005200,100520,OAK01
OAK201005210,100521,OAK01
